"Station Name","MONTREAL/MIRABEL INT'L A"
"Province","QUEBEC"
"Latitude","45.67"
"Longitude","-74.03"
"Elevation","82.60"
"Climate Identifier","7035290"
"WMO Identifier",""
"TC Identifier","YMX"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2012-03-10 17:00","2012","03","10","17:00","-3.1","","-9.6","","61","","22","","7","","72.4","","102.09","","","","-6","","Mainly Clear"
"2012-03-10 18:00","2012","03","10","18:00","-3.6","","-10.0","","61","","23","","6","","40.2","","102.09","","","","-6","","Mainly Clear"
"2012-03-10 19:00","2012","03","10","19:00","-4.0","","-9.5","","66","","21","","6","","40.2","","102.06","","","","-7","","Mainly Clear"
"2012-03-10 20:00","2012","03","10","20:00","-4.7","","-9.1","","71","","20","","6","","40.2","","102.03","","","","-7","","Cloudy"
"2012-03-10 21:00","2012","03","10","21:00","-4.5","","-8.8","","72","","14","","6","","40.2","","101.97","","","","-7","","Cloudy"
"2012-03-10 22:00","2012","03","10","22:00","-4.0","","-8.3","","72","","21","","6","","40.2","","101.96","","","","-7","","Cloudy"
"2012-03-10 23:00","2012","03","10","23:00","-4.1","","-8.0","","74","","","","0","","40.2","","101.86","","","","","","Mostly Cloudy"
"2012-03-11 00:00","2012","03","11","00:00","-5.1","","-8.2","","79","","10","","4","","40.2","","101.77","","","","-7","","Mainly Clear"
"2012-03-11 01:00","2012","03","11","01:00","-6.3","","-8.6","","84","","3","","6","","40.2","","101.69","","","","-9","","Mainly Clear"
"2012-03-11 02:00","2012","03","11","02:00","-7.3","","-9.4","","85","","2","","6","","40.2","","101.65","","","","-10","","Mainly Clear"
"2012-03-11 03:00","2012","03","11","03:00","-6.4","","-8.8","","83","","1","","7","","40.2","","101.53","","","","-10","","Cloudy"
"2012-03-11 04:00","2012","03","11","04:00","-6.0","","-8.7","","81","","3","","9","","40.2","","101.49","","","","-10","","Cloudy"
"2012-03-11 05:00","2012","03","11","05:00","-5.6","","-8.0","","83","","3","","6","","40.2","","101.45","","","","-8","","Cloudy"
"2012-03-11 06:00","2012","03","11","06:00","-5.7","","-7.9","","84","","6","","4","","40.2","","101.43","","","","-8","","Mostly Cloudy"
"2012-03-11 07:00","2012","03","11","07:00","-5.6","","-8.1","","83","","34","","6","","40.2","","101.44","","","","-8","","Clear"
"2012-03-11 08:00","2012","03","11","08:00","-4.4","","-7.7","","78","","9","","4","","40.2","","101.42","","","","-6","","Clear"
"2012-03-11 09:00","2012","03","11","09:00","-2.1","","-6.7","","71","","17","","4","","40.2","","101.41","","","","-4","","Clear"
"2012-03-11 10:00","2012","03","11","10:00","0.6","","-6.9","","57","","25","","19","","40.2","","101.40","","","","","","Clear"
"2012-03-11 11:00","2012","03","11","11:00","2.0","","-5.6","","57","","23","","19","","40.2","","101.34","","","","","","Clear"
"2012-03-11 12:00","2012","03","11","12:00","4.0","","-3.8","","57","","24","","15","","40.2","","101.29","","","","","","Clear"
"2012-03-11 13:00","2012","03","11","13:00","5.5","","-2.7","","55","","24","","13","","40.2","","101.24","","","","","","Clear"
"2012-03-11 14:00","2012","03","11","14:00","6.6","","-2.0","","54","","25","","13","","40.2","","101.17","","","","","","Clear"
"2012-03-11 15:00","2012","03","11","15:00","6.5","","-1.3","","57","","21","","11","","40.2","","101.14","","","","","","Clear"
"2012-03-11 16:00","2012","03","11","16:00","8.2","","-0.7","","53","","26","","11","","40.2","","101.09","","","","","","Clear"
"2012-03-11 17:00","2012","03","11","17:00","8.4","","-0.4","","54","","25","","7","","40.2","","101.07","","","","","","Clear"
"2012-03-11 18:00","2012","03","11","18:00","5.8","","-0.3","","65","","21","","7","","40.2","","101.12","","","","","","Clear"
"2012-03-11 19:00","2012","03","11","19:00","5.1","","-0.5","","67","","23","","6","","40.2","","101.14","","","","","","Clear"
"2012-03-11 20:00","2012","03","11","20:00","3.8","","-0.6","","73","","23","","9","","40.2","","101.14","","","","","","Clear"
"2012-03-11 21:00","2012","03","11","21:00","6.2","","-0.4","","63","","23","","11","","40.2","","101.12","","","","","","Mainly Clear"
"2012-03-11 22:00","2012","03","11","22:00","6.1","","-0.5","","63","","23","","11","","40.2","","101.14","","","","","","Clear"
"2012-03-11 23:00","2012","03","11","23:00","5.1","","-0.6","","67","","25","","11","","40.2","","101.18","","","","","","Clear"
"2012-03-12 00:00","2012","03","12","00:00","5.2","","-0.4","","67","","25","","17","","40.2","","101.19","","","","","","Clear"
"2012-03-12 01:00","2012","03","12","01:00","4.0","","-0.5","","72","","24","","13","","40.2","","101.21","","","","","","Mainly Clear"
"2012-03-12 02:00","2012","03","12","02:00","3.4","","-0.6","","75","","25","","9","","40.2","","101.20","","","","","","Mostly Cloudy"
"2012-03-12 03:00","2012","03","12","03:00","3.2","","-0.6","","76","","26","","13","","40.2","","101.23","","","","","","Mainly Clear"
"2012-03-12 04:00","2012","03","12","04:00","2.1","","-0.9","","80","","26","","9","","40.2","","101.26","","","","","","Mainly Clear"
"2012-03-12 05:00","2012","03","12","05:00","-0.1","","-1.8","","88","","26","","9","","40.2","","101.24","","","","-3","","Mainly Clear"
"2012-03-12 06:00","2012","03","12","06:00","0.9","","-1.3","","85","","25","","13","","40.2","","101.34","","","","","","Mainly Clear"
"2012-03-12 07:00","2012","03","12","07:00","1.1","","-1.1","","85","","26","","9","","40.2","","101.43","","","","","","Mostly Cloudy"
"2012-03-12 08:00","2012","03","12","08:00","2.3","","-0.9","","79","","26","","4","","32.2","","101.47","","","","","","Mostly Cloudy"
"2012-03-12 09:00","2012","03","12","09:00","3.2","","-0.7","","76","","2","","4","","40.2","","101.48","","","","","","Mostly Cloudy"
"2012-03-12 10:00","2012","03","12","10:00","5.7","","-0.3","","65","","3","","6","","32.2","","101.45","","","","","","Mostly Cloudy"
"2012-03-12 11:00","2012","03","12","11:00","6.9","","-0.1","","61","","1","","6","","40.2","","101.45","","","","","","Mostly Cloudy"
"2012-03-12 12:00","2012","03","12","12:00","8.2","","-0.7","","53","","8","","11","","40.2","","101.40","","","","","","Mostly Cloudy"
"2012-03-12 13:00","2012","03","12","13:00","9.2","","-0.7","","50","","7","","9","","40.2","","101.30","","","","","","Cloudy"
"2012-03-12 14:00","2012","03","12","14:00","9.3","","-0.9","","49","","","","0","","40.2","","101.26","","","","","","Cloudy"
"2012-03-12 15:00","2012","03","12","15:00","8.5","","-0.8","","52","","1","","7","","32.2","","101.18","","","","","","Cloudy"
"2012-03-12 16:00","2012","03","12","16:00","8.4","","-0.4","","54","","3","","6","","24.1","","101.11","","","","","","Cloudy"
"2012-03-12 17:00","2012","03","12","17:00","7.4","","-0.5","","57","","4","","6","","24.1","","101.04","","","","","","Cloudy"
"2012-03-12 18:00","2012","03","12","18:00","6.7","","-0.8","","59","","3","","4","","24.1","","101.02","","","","","","Cloudy"
"2012-03-12 19:00","2012","03","12","19:00","5.6","","-0.8","","63","","7","","6","","24.1","","100.99","","","","","","Cloudy"
"2012-03-12 20:00","2012","03","12","20:00","4.1","","-1.0","","69","","4","","7","","40.2","","100.87","","","","","","Cloudy"
"2012-03-12 21:00","2012","03","12","21:00","5.3","","-1.4","","62","","6","","11","","40.2","","100.88","","","","","","Cloudy"
"2012-03-12 22:00","2012","03","12","22:00","4.3","","-1.3","","67","","3","","9","","40.2","","100.83","","","","","","Mostly Cloudy"
"2012-03-12 23:00","2012","03","12","23:00","3.9","","-1.1","","70","","4","","6","","40.2","","100.74","","","","","","Mostly Cloudy"
"2012-03-13 00:00","2012","03","13","00:00","4.3","","-1.1","","68","","3","","7","","40.2","","100.64","","","","","","Cloudy"
"2012-03-13 01:00","2012","03","13","01:00","4.3","","-1.1","","68","","6","","9","","40.2","","100.57","","","","","","Cloudy"
"2012-03-13 02:00","2012","03","13","02:00","4.5","","-1.0","","67","","1","","6","","40.2","","100.51","","","","","","Cloudy"
"2012-03-13 03:00","2012","03","13","03:00","3.7","","-0.6","","73","","6","","9","","40.2","","100.35","","","","","","Cloudy"
"2012-03-13 04:00","2012","03","13","04:00","3.1","","-0.8","","76","","3","","6","","40.2","","100.25","","","","","","Cloudy"
"2012-03-13 05:00","2012","03","13","05:00","3.0","","-1.0","","75","","5","","9","","40.2","","100.20","","","","","","Cloudy"
"2012-03-13 06:00","2012","03","13","06:00","3.0","","-0.4","","78","","2","","13","","12.9","","100.15","","","","","","Rain"
"2012-03-13 07:00","2012","03","13","07:00","1.8","","0.7","","92","","5","","11","","9.7","","100.08","","","","","","Rain"
"2012-03-13 08:00","2012","03","13","08:00","1.4","","0.5","","94","","4","","9","","4.8","","100.00","","","","","","Rain,Fog"
"2012-03-13 09:00","2012","03","13","09:00","1.9","","1.3","","96","","3","","9","","3.2","","100.03","","","","","","Rain,Fog"
"2012-03-13 10:00","2012","03","13","10:00","2.2","","1.9","","98","","4","","11","","2.8","","100.05","","","","","","Rain,Fog"
"2012-03-13 11:00","2012","03","13","11:00","2.4","","2.1","","98","","5","","6","","2.4","","100.05","","","","","","Drizzle,Fog"
"2012-03-13 12:00","2012","03","13","12:00","2.7","","2.2","","97","","7","","11","","1.6","","100.09","","","","","","Fog"
"2012-03-13 13:00","2012","03","13","13:00","2.8","","2.3","","97","","6","","9","","1.6","","100.10","","","","","","Fog"
"2012-03-13 14:00","2012","03","13","14:00","3.2","","2.3","","94","","7","","9","","4.0","","100.09","","","","","","Fog"
"2012-03-13 15:00","2012","03","13","15:00","2.6","","1.9","","95","","6","","7","","2.0","","100.09","","","","","","Fog"
"2012-03-13 16:00","2012","03","13","16:00","2.0","","1.3","","95","","5","","11","","3.2","","100.17","","","","","","Fog"
"2012-03-13 17:00","2012","03","13","17:00","1.6","","1.0","","96","","5","","13","","3.2","","100.17","","","","","","Fog"
"2012-03-13 18:00","2012","03","13","18:00","1.0","","0.5","","96","","5","","15","","2.4","","100.23","","","","","","Fog"
"2012-03-13 19:00","2012","03","13","19:00","0.4","","0.0","","97","","5","","15","","2.0","","100.27","","","","","","Rain,Fog"
"2012-03-13 20:00","2012","03","13","20:00","0.2","","-0.1","","98","","4","","9","","3.2","","100.37","","","","","","Rain Showers,Fog"
"2012-03-13 21:00","2012","03","13","21:00","0.6","","0.0","","96","","6","","11","","9.7","","100.34","","","","","","Fog"
"2012-03-13 22:00","2012","03","13","22:00","0.2","","-0.3","","96","","4","","6","","9.7","","100.41","","","","","","Fog"
"2012-03-13 23:00","2012","03","13","23:00","0.3","","-0.2","","96","","7","","6","","8.0","","100.43","","","","","","Fog"
"2012-03-14 00:00","2012","03","14","00:00","0.3","","0.0","","98","","6","","9","","1.2","","100.48","","","","","","Fog"
"2012-03-14 01:00","2012","03","14","01:00","0.3","","0.0","","98","","9","","9","","0.8","","100.52","","","","","","Fog"
"2012-03-14 02:00","2012","03","14","02:00","0.2","","0.0","","99","","7","","9","","0.8","","100.52","","","","","","Fog"
"2012-03-14 03:00","2012","03","14","03:00","0.0","","-0.2","","99","","4","","7","","0.8","","100.54","","","","-2","","Freezing Fog"
"2012-03-14 04:00","2012","03","14","04:00","-0.1","","-0.3","","99","","6","","6","","0.8","","100.59","","","","-2","","Freezing Fog"
"2012-03-14 05:00","2012","03","14","05:00","0.1","","-0.2","","98","","7","","4","","0.8","","100.69","","","","","","Fog"
"2012-03-14 06:00","2012","03","14","06:00","0.0","","-0.1","","99","","5","","6","","0.8","","100.74","","","","-2","","Fog"
"2012-03-14 07:00","2012","03","14","07:00","0.1","","0.0","","99","","6","","7","","1.6","","100.83","","","","","","Fog"
"2012-03-14 08:00","2012","03","14","08:00","0.2","","0.1","","99","","5","","6","","3.2","","100.91","","","","","","Rain,Fog"
"2012-03-14 09:00","2012","03","14","09:00","0.2","","0.1","","99","","5","","6","","2.0","","100.98","","","","","","Snow,Fog"
"2012-03-14 10:00","2012","03","14","10:00","0.3","","0.1","","99","","5","","6","","2.0","","101.02","","","","","","Snow,Fog"
"2012-03-14 11:00","2012","03","14","11:00","0.7","","0.4","","98","","6","","7","","2.0","","101.06","","","","","","Snow,Fog"
"2012-03-14 12:00","2012","03","14","12:00","0.9","","0.3","","96","","9","","7","","4.8","","101.11","","","","","","Snow,Fog"
"2012-03-14 13:00","2012","03","14","13:00","1.2","","0.2","","93","","6","","6","","12.9","","101.13","","","","","","Snow"
"2012-03-14 14:00","2012","03","14","14:00","1.0","","0.0","","93","","5","","9","","12.9","","101.18","","","","","","Cloudy"
"2012-03-14 15:00","2012","03","14","15:00","0.8","","-0.2","","93","","4","","9","","12.9","","101.23","","","","","","Cloudy"
"2012-03-14 16:00","2012","03","14","16:00","0.5","","-0.5","","93","","6","","11","","16.1","","101.30","","","","","","Cloudy"
"2012-03-14 17:00","2012","03","14","17:00","0.0","","-1.0","","93","","6","","11","","16.1","","101.36","","","","-4","","Cloudy"
"2012-03-14 18:00","2012","03","14","18:00","-0.2","","-1.2","","93","","5","","9","","8.0","","101.45","","","","-3","","Fog"
"2012-03-14 19:00","2012","03","14","19:00","-0.4","","-1.3","","94","","6","","11","","16.1","","101.53","","","","-4","","Cloudy"
"2012-03-14 20:00","2012","03","14","20:00","-0.4","","-1.4","","93","","6","","13","","16.1","","101.57","","","","-5","","Cloudy"
"2012-03-14 21:00","2012","03","14","21:00","-0.5","","-1.6","","92","","5","","11","","16.1","","101.63","","","","-4","","Cloudy"
"2012-03-14 22:00","2012","03","14","22:00","-0.6","","-2.3","","88","","4","","13","","16.1","","101.64","","","","-5","","Cloudy"
"2012-03-14 23:00","2012","03","14","23:00","-0.8","","-2.8","","86","","5","","15","","16.1","","101.68","","","","-5","","Cloudy"
"2012-03-15 00:00","2012","03","15","00:00","-0.9","","-2.9","","86","","5","","17","","16.1","","101.69","","","","-6","","Cloudy"
"2012-03-15 01:00","2012","03","15","01:00","-1.0","","-2.5","","90","","6","","15","","16.1","","101.74","","","","-6","","Cloudy"
"2012-03-15 02:00","2012","03","15","02:00","-1.1","","-2.5","","90","","5","","19","","16.1","","101.74","","","","-6","","Cloudy"
"2012-03-15 03:00","2012","03","15","03:00","-1.2","","-2.5","","91","","5","","13","","16.1","","101.71","","","","-5","","Cloudy"
"2012-03-15 04:00","2012","03","15","04:00","-1.4","","-2.5","","92","","6","","15","","16.1","","101.70","","","","-6","","Cloudy"
"2012-03-15 05:00","2012","03","15","05:00","-1.6","","-2.6","","93","","6","","19","","16.1","","101.78","","","","-7","","Cloudy"
"2012-03-15 06:00","2012","03","15","06:00","-1.7","","-3.0","","91","","6","","20","","16.1","","101.78","","","","-7","","Cloudy"
"2012-03-15 07:00","2012","03","15","07:00","-1.8","","-3.4","","89","","6","","19","","16.1","","101.87","","","","-7","","Cloudy"
"2012-03-15 08:00","2012","03","15","08:00","-1.8","","-3.6","","87","","6","","13","","16.1","","101.87","","","","-6","","Cloudy"
"2012-03-15 09:00","2012","03","15","09:00","-1.5","","-3.7","","85","","6","","17","","19.3","","101.84","","","","-7","","Cloudy"
"2012-03-15 10:00","2012","03","15","10:00","-1.2","","-3.6","","84","","6","","17","","24.1","","101.79","","","","-6","","Cloudy"
"2012-03-15 11:00","2012","03","15","11:00","-0.7","","-3.3","","83","","5","","19","","24.1","","101.70","","","","-6","","Cloudy"
"2012-03-15 12:00","2012","03","15","12:00","-0.2","","-3.1","","81","","5","","17","","24.1","","101.67","","","","-5","","Cloudy"
"2012-03-15 13:00","2012","03","15","13:00","0.4","","-2.9","","78","","5","","20","","24.1","","101.59","","","","","","Cloudy"
"2012-03-15 14:00","2012","03","15","14:00","0.6","","-2.8","","78","","6","","20","","40.2","","101.53","","","","","","Mostly Cloudy"
"2012-03-15 15:00","2012","03","15","15:00","0.9","","-2.4","","79","","5","","17","","32.2","","101.52","","","","","","Mostly Cloudy"
"2012-03-15 16:00","2012","03","15","16:00","0.8","","-2.1","","81","","6","","17","","32.2","","101.49","","","","","","Mostly Cloudy"
"2012-03-15 17:00","2012","03","15","17:00","0.6","","-1.9","","83","","6","","19","","24.1","","101.44","","","","","","Rain"
"2012-03-15 18:00","2012","03","15","18:00","0.5","","-1.7","","85","","6","","17","","24.1","","101.46","","","","","","Cloudy"
"2012-03-15 19:00","2012","03","15","19:00","0.3","","-1.5","","88","","5","","15","","24.1","","101.38","","","","","","Cloudy"
"2012-03-15 20:00","2012","03","15","20:00","1.1","","-1.5","","83","","4","","13","","24.1","","101.38","","","","","","Cloudy"
"2012-03-15 21:00","2012","03","15","21:00","0.6","","-0.7","","91","","6","","20","","16.1","","101.22","","","","","","Rain Showers"
"2012-03-15 22:00","2012","03","15","22:00","0.7","","-0.5","","92","","3","","9","","16.1","","101.29","","","","","","Rain Showers"
"2012-03-15 23:00","2012","03","15","23:00","0.6","","-0.3","","94","","5","","9","","16.1","","101.23","","","","","","Rain Showers"
"2012-03-16 00:00","2012","03","16","00:00","0.6","","-0.3","","94","","6","","13","","16.1","","101.13","","","","","","Rain Showers"
"2012-03-16 01:00","2012","03","16","01:00","0.5","","-0.4","","94","","4","","11","","16.1","","101.11","","","","","","Rain Showers"
"2012-03-16 02:00","2012","03","16","02:00","0.4","","-0.3","","95","","6","","11","","16.1","","101.04","","","","","","Rain Showers"
"2012-03-16 03:00","2012","03","16","03:00","0.3","","-0.3","","96","","3","","13","","9.7","","100.96","","","","","","Rain Showers,Fog"
"2012-03-16 04:00","2012","03","16","04:00","0.3","","-0.3","","96","","6","","11","","9.7","","100.87","","","","","","Rain Showers,Fog"
"2012-03-16 05:00","2012","03","16","05:00","0.3","","-0.2","","96","","5","","9","","9.7","","100.87","","","","","","Rain Showers,Fog"
"2012-03-16 06:00","2012","03","16","06:00","0.5","","-0.1","","96","","5","","7","","8.0","","100.84","","","","","","Fog"
"2012-03-16 07:00","2012","03","16","07:00","0.6","","0.1","","96","","4","","9","","6.4","","100.85","","","","","","Rain Showers,Fog"
"2012-03-16 08:00","2012","03","16","08:00","0.7","","0.2","","96","","4","","11","","4.0","","100.87","","","","","","Rain,Fog"
"2012-03-16 09:00","2012","03","16","09:00","1.1","","0.7","","97","","5","","9","","4.8","","100.89","","","","","","Rain,Fog"
"2012-03-16 10:00","2012","03","16","10:00","1.4","","1.0","","97","","4","","9","","6.4","","100.87","","","","","","Rain,Fog"
"2012-03-16 11:00","2012","03","16","11:00","1.7","","1.2","","96","","7","","7","","6.4","","100.85","","","","","","Rain,Fog"
"2012-03-16 12:00","2012","03","16","12:00","2.3","","1.3","","93","","6","","9","","8.0","","100.84","","","","","","Fog"
"2012-03-16 13:00","2012","03","16","13:00","2.6","","1.7","","94","","5","","6","","6.4","","100.90","","","","","","Fog"
"2012-03-16 14:00","2012","03","16","14:00","3.3","","2.0","","91","","8","","4","","8.0","","100.89","","","","","","Fog"
"2012-03-16 15:00","2012","03","16","15:00","4.0","","2.5","","90","","23","","4","","8.0","","100.95","","","","","","Fog"
"2012-03-16 16:00","2012","03","16","16:00","3.8","","2.5","","91","","16","","9","","8.0","","100.93","","","","","","Fog"
"2012-03-16 17:00","2012","03","16","17:00","3.1","","2.5","","96","","17","","6","","4.8","","101.05","","","","","","Fog"
"2012-03-16 18:00","2012","03","16","18:00","2.7","","2.4","","98","","12","","7","","3.2","","101.11","","","","","","Fog"
"2012-03-16 19:00","2012","03","16","19:00","2.8","","2.6","","99","","","","0","","3.2","","101.25","","","","","","Fog"
"2012-03-16 20:00","2012","03","16","20:00","2.1","","1.9","","99","","8","","4","","1.6","","101.37","","","","","","Drizzle,Fog"
"2012-03-16 21:00","2012","03","16","21:00","2.5","","2.4","","99","","3","","7","","0.8","","101.44","","","","","","Drizzle,Fog"
"2012-03-16 22:00","2012","03","16","22:00","2.4","","2.2","","99","","3","","6","","0.8","","101.48","","","","","","Fog"
"2012-03-16 23:00","2012","03","16","23:00","1.7","","1.5","","99","","","","0","","6.4","","101.52","","","","","","Fog"
"2012-03-17 00:00","2012","03","17","00:00","1.9","","1.8","","99","","","","0","","6.4","","101.52","","","","","","Fog"
"2012-03-17 01:00","2012","03","17","01:00","0.1","","-0.1","","99","","30","","6","","4.8","","101.53","","","","","","Fog"
"2012-03-17 02:00","2012","03","17","02:00","-1.0","","-1.2","","99","","28","","4","","1.6","","101.57","","","","-2","","Fog"
"2012-03-17 03:00","2012","03","17","03:00","-1.5","","-1.7","","99","","","","0","","1.6","","101.56","","","","","","Fog"
"2012-03-17 04:00","2012","03","17","04:00","-2.1","","-2.3","","99","","22","","4","","4.8","","101.59","","","","-4","","Fog"
"2012-03-17 05:00","2012","03","17","05:00","-2.6","","-2.8","","99","","","","0","","1.6","","101.64","","","","","","Fog"
"2012-03-17 06:00","2012","03","17","06:00","-3.0","","-3.3","","98","","21","","4","","3.2","","101.71","","","","-5","","Fog"
"2012-03-17 07:00","2012","03","17","07:00","-2.4","","-2.7","","98","","","","0","","8.0","","101.78","","","","","","Fog"
"2012-03-17 08:00","2012","03","17","08:00","0.1","","-0.2","","98","","","","0","","9.7","","101.81","","","","","","Fog"
"2012-03-17 09:00","2012","03","17","09:00","1.6","","1.3","","98","","15","","7","","9.7","","101.78","","","","","","Fog"
"2012-03-17 10:00","2012","03","17","10:00","1.5","","1.1","","97","","16","","11","","0.4","","101.80","","","","","","Fog"
"2012-03-17 11:00","2012","03","17","11:00","2.7","","2.5","","99","","17","","6","","0.4","","101.79","","","","","","Fog"
"2012-03-17 12:00","2012","03","17","12:00","4.2","","3.5","","95","","19","","7","","4.8","","101.76","","","","","","Fog"
"2012-03-17 13:00","2012","03","17","13:00","5.6","","4.1","","90","","19","","9","","9.7","","101.64","","","","","","Fog"
"2012-03-17 14:00","2012","03","17","14:00","6.6","","4.4","","86","","17","","6","","9.7","","101.59","","","","","","Fog"
"2012-03-17 15:00","2012","03","17","15:00","7.8","","3.8","","76","","","","0","","9.7","","101.53","","","","","","Fog"
"2012-03-17 16:00","2012","03","17","16:00","8.1","","3.0","","70","","","","0","","16.1","","101.49","","","","","","Cloudy"
"2012-03-17 17:00","2012","03","17","17:00","8.0","","2.9","","70","","","","0","","32.2","","101.44","","","","","","Mostly Cloudy"
"2012-03-17 18:00","2012","03","17","18:00","6.9","","3.0","","76","","","","0","","24.1","","101.42","","","","","","Cloudy"
"2012-03-17 19:00","2012","03","17","19:00","6.2","","2.4","","77","","32","","7","","24.1","","101.51","","","","","","Cloudy"
"2012-03-17 20:00","2012","03","17","20:00","5.1","","2.2","","82","","19","","15","","32.2","","101.29","","","","","","Cloudy"
"2012-03-17 21:00","2012","03","17","21:00","4.6","","2.3","","85","","36","","7","","24.1","","101.31","","","","","","Cloudy"
"2012-03-17 22:00","2012","03","17","22:00","3.3","","1.5","","88","","1","","4","","24.1","","101.27","","","","","","Cloudy"
"2012-03-17 23:00","2012","03","17","23:00","3.3","","1.7","","89","","27","","4","","24.1","","101.23","","","","","","Mostly Cloudy"
"2012-03-18 00:00","2012","03","18","00:00","3.3","","1.7","","89","","24","","4","","24.1","","101.21","","","","","","Mostly Cloudy"
"2012-03-18 01:00","2012","03","18","01:00","2.9","","1.6","","91","","21","","7","","24.1","","101.19","","","","","","Mainly Clear"
"2012-03-18 02:00","2012","03","18","02:00","2.2","","1.2","","93","","","","0","","24.1","","101.16","","","","","","Mainly Clear"
"2012-03-18 03:00","2012","03","18","03:00","2.2","","1.1","","92","","","","0","","24.1","","101.10","","","","","","Mainly Clear"
"2012-03-18 04:00","2012","03","18","04:00","4.3","","3.0","","91","","28","","6","","16.1","","101.11","","","","","","Mostly Cloudy"
"2012-03-18 05:00","2012","03","18","05:00","5.7","","3.9","","88","","22","","9","","16.1","","101.13","","","","","","Mainly Clear"
"2012-03-18 06:00","2012","03","18","06:00","6.4","","4.5","","88","","24","","9","","16.1","","101.15","","","","","","Mainly Clear"
"2012-03-18 07:00","2012","03","18","07:00","6.2","","4.5","","89","","21","","4","","16.1","","101.18","","","","","","Mainly Clear"
"2012-03-18 08:00","2012","03","18","08:00","7.6","","5.5","","87","","23","","6","","12.9","","101.21","","","","","","Mainly Clear"
"2012-03-18 09:00","2012","03","18","09:00","8.9","","6.0","","82","","22","","15","","12.9","","101.21","","","","","","Mainly Clear"
"2012-03-18 10:00","2012","03","18","10:00","11.0","","7.0","","76","","23","","17","","16.1","","101.17","","","","","","Mainly Clear"
"2012-03-18 11:00","2012","03","18","11:00","12.4","","7.1","","70","","24","","17","","19.3","","101.13","","","","","","Mainly Clear"
"2012-03-18 12:00","2012","03","18","12:00","14.6","","8.3","","66","","23","","11","","24.1","","101.05","","","","","","Mainly Clear"
"2012-03-18 13:00","2012","03","18","13:00","16.2","","9.2","","63","","24","","15","","24.1","","101.00","","","","","","Mainly Clear"
"2012-03-18 14:00","2012","03","18","14:00","17.3","","10.0","","62","","24","","15","","24.1","","100.91","","","","","","Mainly Clear"
"2012-03-18 15:00","2012","03","18","15:00","18.4","","10.5","","60","","23","","15","","24.1","","100.85","","","","","","Mainly Clear"
"2012-03-18 16:00","2012","03","18","16:00","19.0","","10.8","","59","","24","","11","","24.1","","100.83","","","","","","Mainly Clear"
"2012-03-18 17:00","2012","03","18","17:00","18.0","","10.5","","62","","27","","6","","24.1","","100.80","","","","","","Mainly Clear"
"2012-03-18 18:00","2012","03","18","18:00","16.8","","9.7","","63","","24","","4","","32.2","","100.77","","","","","","Mainly Clear"
"2012-03-18 19:00","2012","03","18","19:00","14.4","","9.9","","74","","22","","7","","32.2","","100.77","","","","","","Mainly Clear"
"2012-03-18 20:00","2012","03","18","20:00","11.6","","9.6","","88","","25","","6","","32.2","","100.83","","","","","","Mainly Clear"
"2012-03-18 21:00","2012","03","18","21:00","10.2","","9.2","","94","","25","","7","","32.2","","100.86","","","","","","Mainly Clear"
"2012-03-18 22:00","2012","03","18","22:00","11.9","","9.7","","86","","24","","7","","32.2","","100.84","","","","","","Clear"
"2012-03-18 23:00","2012","03","18","23:00","6.8","","5.6","","92","","27","","4","","32.2","","100.84","","","","","","Clear"
"2012-03-19 00:00","2012","03","19","00:00","7.7","","7.4","","98","","","","0","","32.2","","100.83","","","","","","Clear"
"2012-03-19 01:00","2012","03","19","01:00","5.9","","5.6","","98","","23","","6","","32.2","","100.85","","","","","","Clear"
"2012-03-19 02:00","2012","03","19","02:00","6.9","","6.7","","99","","23","","4","","32.2","","100.88","","","","","","Clear"
"2012-03-19 03:00","2012","03","19","03:00","6.9","","6.8","","99","","27","","6","","24.1","","100.90","","","","","","Clear"
"2012-03-19 04:00","2012","03","19","04:00","8.9","","8.7","","99","","24","","6","","12.9","","100.94","","","","","","Clear"
"2012-03-19 05:00","2012","03","19","05:00","6.2","","5.9","","98","","1","","11","","0.2","","101.00","","","","","","Fog"
"2012-03-19 06:00","2012","03","19","06:00","4.8","","4.7","","99","","2","","9","","9.7","","101.05","","","","","","Fog"
"2012-03-19 07:00","2012","03","19","07:00","5.0","","4.9","","99","","25","","7","","9.7","","101.07","","","","","","Fog"
"2012-03-19 08:00","2012","03","19","08:00","9.7","","7.6","","87","","4","","6","","24.1","","101.15","","","","","","Mainly Clear"
"2012-03-19 09:00","2012","03","19","09:00","11.4","","7.9","","79","","2","","9","","24.1","","101.19","","","","","","Mainly Clear"
"2012-03-19 10:00","2012","03","19","10:00","13.6","","9.2","","75","","5","","11","","24.1","","101.21","","","","","","Mainly Clear"
"2012-03-19 11:00","2012","03","19","11:00","15.3","","10.0","","71","","4","","11","","24.1","","101.22","","","","","","Mainly Clear"
